# -*- tcl -*- bench/csv
1
573,Geo2Point 1 -10 -180,3.845
574,Geo2Point 1 -10 0,3.809
575,Geo2Point 1 -10 10,3.92
576,Geo2Point 1 -10 20,3.995
577,Geo2Point 1 -10 30,4.103
578,Geo2Point 1 -10 40,3.822
579,Geo2Point 1 -10 50,3.82
580,Geo2Point 1 -10 60,3.997
581,Geo2Point 1 -10 70,3.863
582,Geo2Point 1 -10 80,3.829
583,Geo2Point 1 -10 90,4.027
584,Geo2Point 1 -10 100,3.81
585,Geo2Point 1 -10 110,3.829
586,Geo2Point 1 -10 120,4.03
587,Geo2Point 1 -10 130,3.842
588,Geo2Point 1 -10 140,3.824
589,Geo2Point 1 -10 150,3.933
590,Geo2Point 1 -10 160,3.83
591,Geo2Point 1 -10 170,3.992
592,Geo2Point 1 -10 180,4.251
593,Geo2Point 1 -20 -10,4.133
594,Geo2Point 1 -20 -20,3.799
595,Geo2Point 1 -20 -30,4.183
596,Geo2Point 1 -20 -40,4.267
597,Geo2Point 1 -20 -50,3.819
598,Geo2Point 1 -20 -60,3.791
599,Geo2Point 1 -20 -70,4.205
600,Geo2Point 1 -20 -80,4.121
601,Geo2Point 1 -20 -90,3.811
602,Geo2Point 1 -20 -100,3.976
603,Geo2Point 1 -20 -110,3.823
604,Geo2Point 1 -20 -120,3.797
605,Geo2Point 1 -20 -130,3.863
606,Geo2Point 1 -20 -140,3.887
607,Geo2Point 1 -20 -150,3.783
608,Geo2Point 1 -20 -160,4.001
609,Geo2Point 1 -20 -170,4.239
610,Geo2Point 1 -20 -180,3.83
611,Geo2Point 1 -20 0,4.278
612,Geo2Point 1 -20 10,3.801
613,Geo2Point 1 -20 20,3.779
614,Geo2Point 1 -20 30,4.318
615,Geo2Point 1 -20 40,4.162
616,Geo2Point 1 -20 50,3.821
617,Geo2Point 1 -20 60,3.819
618,Geo2Point 1 -20 70,3.954
619,Geo2Point 1 -20 80,3.807
620,Geo2Point 1 -20 90,3.813
621,Geo2Point 1 -20 100,4.296
622,Geo2Point 1 -20 110,3.797
623,Geo2Point 1 -20 120,3.804
624,Geo2Point 1 -20 130,4.256
625,Geo2Point 1 -20 140,3.93
626,Geo2Point 1 -20 150,3.798
627,Geo2Point 1 -20 160,3.798
628,Geo2Point 1 -20 170,3.973
629,Geo2Point 1 -20 180,3.776
630,Geo2Point 1 -30 -10,4.087
631,Geo2Point 1 -30 -20,3.831
632,Geo2Point 1 -30 -30,3.809
633,Geo2Point 1 -30 -40,3.886
634,Geo2Point 1 -30 -50,3.836
635,Geo2Point 1 -30 -60,3.854
636,Geo2Point 1 -30 -70,3.914
637,Geo2Point 1 -30 -80,3.868
638,Geo2Point 1 -30 -90,3.791
639,Geo2Point 1 -30 -100,3.831
640,Geo2Point 1 -30 -110,3.943
641,Geo2Point 1 -30 -120,3.814
642,Geo2Point 1 -30 -130,3.813
643,Geo2Point 1 -30 -140,4.005
644,Geo2Point 1 -30 -150,3.811
645,Geo2Point 1 -30 -160,3.811
646,Geo2Point 1 -30 -170,4.28
647,Geo2Point 1 -30 -180,3.804
648,Geo2Point 1 -30 0,3.783
649,Geo2Point 1 -30 10,3.803
650,Geo2Point 1 -30 20,4.079
651,Geo2Point 1 -30 30,3.818
652,Geo2Point 1 -30 40,3.824
653,Geo2Point 1 -30 50,4.2
654,Geo2Point 1 -30 60,3.809
655,Geo2Point 1 -30 70,3.8
